日期,最新值,涨跌幅,近3月涨跌幅,近6月涨跌幅,近1年涨跌幅,近2年涨跌幅,近3年涨跌幅
2016-09-08,1025.49,-0.36241037,-0.33529652,-0.21213035,-1.94861694,-16.6668021,1.14011815
2016-09-09,1021.81,-0.35885284,-1.59006857,-0.39673256,-2.58270569,-15.99167982,0.00782986
2016-09-10,1028.96,0.6997387,-0.01554726,-0.25591314,-0.56436026,-13.51387698,-2.88340837
2016-09-11,1030.47,0.14675012,0.72134416,0.3408084,-1.9048435,-11.98281458,-2.25377764
2016-09-12,1028.9,-0.15235766,-0.22110592,1.05484403,-1.44919207,-10.89074611,-1.56327733
2016-09-13,1023.13,-0.56079308,-0.66313255,-0.16685531,-2.35818446,-13.88012087,-3.53108676
2016-09-14,1033.15,0.97934769,-0.91113988,-0.27605911,-1.83288358,-10.53429165,-6.11738621
2016-09-15,1021.33,-1.14407395,-1.59649292,-2.11895269,-1.86879071,-13.04721688,-5.49278702
2016-09-16,1026.88,0.54340908,-1.27672666,-0.67033594,-1.01693608,-11.5300118,-2.9789968
2016-09-17,1023.43,-0.33596915,-1.85561672,-1.06243112,-3.05122959,-12.53108842,-7.06735921
2016-09-18,1033.44,0.9780835,0.44515289,-0.86811384,-1.83890578,-11.88342528,-1.44667703
2016-09-19,1031.2,-0.21675182,0.95650216,-0.06783603,-1.64716206,-6.86836758,-4.53708075
2016-09-20,1035.61,0.4276571,1.3654249,0.44129343,-0.89761625,-10.29796449,-3.28632798
2016-09-21,1027.94,-0.7406263,0.65902214,-0.33256736,-2.69866061,-11.97259687,-6.22782131
2016-09-22,1022.56,-0.52337685,-0.81477458,-1.1216833,-2.68099321,-12.21455307,-5.9671709
2016-09-23,1028.86,0.61610077,0.841934,-0.39788184,-2.02079842,-10.59222246,-5.36346662
2016-09-24,1032.51,0.35476158,0.66688116,-0.17402906,-1.03706402,-12.4783847,-5.01025787
2016-09-25,1023.84,-0.83970131,0.68246632,-1.43822561,-2.55360865,-10.5261778,-5.21140974
2016-09-26,1021.31,-0.24710892,0.00881299,-0.74829205,-1.6921907,-12.41434905,-5.42375079
2016-09-27,1021.71,0.03916539,0.73353249,-0.73450115,-1.50294033,-7.59442153,-3.9520564
2016-09-28,1024.87,0.30928541,-0.35681646,-1.02560141,-2.22665306,-15.56238466,-5.71920077
2016-09-29,1025.26,0.03805361,-0.84526112,-0.33246491,-2.21836493,-13.41879476,-5.48159894
2016-09-30,1025.18,-0.0078029,-0.16846656,-1.22935815,-1.67270914,-13.65087387,-5.36072006
2016-10-01,1024.92,-0.0253614,-0.42166217,-1.3228583,0.03904267,-12.52187124,-2.87972255
2016-10-02,1025.28,0.03512469,0.27874769,-0.91423933,-0.78671582,-14.86294602,-4.45179628
2016-10-03,1033.22,0.7744226,2.69147435,0.19491665,-0.48542754,-11.85483458,-3.25655431
2016-10-04,1033.17,-0.00483924,-0.03966795,-0.39718883,-0.40390993,-13.03429235,-1.16043241
2016-10-05,1023.81,-0.90594965,-0.01562546,-0.33002336,-2.22517214,-13.50691482,-4.52739752
2016-10-06,1034.64,1.05781346,1.01341456,0.76157457,-0.73681787,-13.69153382,-5.5149174
2016-10-07,1025.0,-0.93172504,-0.7129296,0.45671051,-1.07227997,-14.31198796,-3.66450813
2016-10-08,1023.09,-0.18634146,-0.85856873,1.56453198,-1.15263473,-14.34993721,-6.10752175
2016-10-09,1033.3,0.99795717,1.13833234,2.72290762,0.1764455,-10.73619102,-5.60711806
2016-10-10,1044.64,1.09745476,1.32888432,2.95975794,0.57574182,-10.45124126,-2.87749049
2016-10-11,1032.64,-1.14872109,-0.42812512,1.85433599,0.12993309,-11.98540818,-4.15889368
2016-10-12,1042.04,0.91028819,0.704518,1.64657224,0.35343856,-11.84243921,-2.07219314
2016-10-13,1033.49,-0.82050593,-0.0454563,0.86864014,-0.56477063,-11.95123406,-4.18227332
2016-10-14,1032.64,-0.0822456,-0.21162896,1.41818896,-1.4007314,-10.80091217,-4.08055212
2016-10-15,1032.13,-0.04938798,-0.99092531,0.95958213,-1.16348106,-9.8537054,-4.34117723
2016-10-16,1033.21,0.10463798,0.41694204,1.42237317,-1.80292345,-9.4287192,-2.65134027
2016-10-17,1038.42,0.50425373,0.657206,1.77794331,-1.2861828,-9.94145961,-3.44231198
2016-10-18,1036.86,-0.15022823,-0.54482322,1.39250161,-1.43447883,-9.1939326,-7.19783761
2016-10-19,1031.08,-0.55745231,-0.53155056,1.08528348,-2.13278914,-13.55729005,-5.50000458
2016-10-20,1035.87,0.46456143,0.24774753,0.85877026,-1.20175112,-10.84458674,-5.46129907
2016-10-21,1037.15,0.12356763,-0.10017434,1.30792373,-0.79296755,-10.97577724,-3.95958923
2016-10-22,1023.49,-1.31707082,-1.04419457,-0.11125967,-1.87432888,-12.38068333,-5.24118137
2016-10-23,1034.65,1.09038681,0.49048174,0.98777,-1.02831452,-11.34180513,-3.99105469
2016-10-24,1037.31,0.25709177,0.2173787,1.08854542,-0.08765002,-9.2213043,-3.54462866
2016-10-25,1029.98,-0.70663543,-1.61150117,0.1205358,-0.52923338,-11.77599233,-5.28571166
2016-10-26,1023.66,-0.61360415,-1.41094663,0.41789288,-1.69781243,-11.09431996,-6.10518978
2016-10-27,1034.05,1.01498544,-0.92934132,0.41952745,-0.21904431,-9.45192165,-6.2715275
2016-10-28,1034.93,0.08510227,-0.69946844,0.93529951,-1.39203842,-11.10299865,-4.95550515
2016-10-29,1040.0,0.4898882,1.18995495,1.84695536,-0.00096153,-10.88718661,-3.10980268
2016-10-30,1036.79,-0.30865385,0.81583042,1.64109602,-1.34078106,-10.24861926,-6.56350823
2016-10-31,1042.05,0.50733514,1.13455491,2.15675702,-0.50508908,-8.07198624,-3.12729504
2016-11-01,1037.04,-0.48078307,-0.21457369,1.7444028,-2.13187622,-11.32620778,-4.90408246
2016-11-02,1042.41,0.51781995,0.13352289,2.42601108,-1.39991109,-10.59105061,-1.99689748
2016-11-03,1030.36,-1.1559751,0.02718235,0.67418365,-1.96664225,-9.70862726,-4.88252943
2016-11-04,1035.85,0.53282348,-0.99307998,1.22840278,-1.07817484,-11.2906679,-4.38454793
2016-11-05,1034.61,-0.11970845,-0.17078678,0.38811966,-1.63247067,-10.88937504,-5.70280173
2016-11-06,1032.72,-0.18267753,-0.07837218,0.62064598,-0.83539782,-12.53546535,-3.06739253
2016-11-07,1033.15,0.04163762,0.50488346,1.6279756,-0.89022764,-12.4790336,-2.1601197
2016-11-08,1033.08,-0.0067754,-0.46727621,1.21090995,-0.76652642,-10.32058127,-10.15914427
2016-11-09,1029.84,-0.31362528,0.35177299,1.62025616,-1.0862988,-11.17321327,-4.08672652
2016-11-10,1039.9,0.97685077,1.68182263,2.40275726,-0.38508698,-11.07557593,-3.88738955
2016-11-11,1028.96,-1.05202423,0.55114725,0.63178484,-2.22264456,-11.52080073,-3.8597737
2016-11-12,1032.38,0.33237444,1.34288799,1.00379603,-1.52804273,-10.07926139,-4.55066568
2016-11-13,1039.36,0.67610763,2.40807157,0.70537168,-0.51305613,-8.2064507,-3.06738167
2016-11-14,1034.75,-0.44354218,1.81540884,1.47890984,-0.47226978,-8.17730056,-7.04558113
2016-11-15,1035.99,0.11983571,0.94810282,0.71159847,-0.94845637,-7.17600889,-6.55307404
2016-11-16,1038.7,0.26158554,1.07330174,1.05265206,-0.54862461,-8.50715242,-4.7265256
2016-11-17,1035.15,-0.34177337,0.13639793,-0.13795366,-0.67740666,-9.73106371,-5.9382099
2016-11-18,1037.04,0.18258223,0.82543386,0.68838293,-0.51992403,-9.21076822,-4.40706088
2016-11-19,1029.43,-0.73381933,0.28152824,-0.89055339,-0.9649241,-12.12043606,-4.14455184
2016-11-20,1041.29,1.15209388,1.73318353,0.59120724,-0.47597656,-9.82237965,-3.62976742
2016-11-21,1038.22,-0.29482661,0.32855956,0.13116525,-0.46688205,-7.50247231,-6.58953089
2016-11-22,1037.26,-0.09246595,0.87036011,-0.06455156,0.32983508,-10.58026362,-10.51546392
2016-11-23,1047.37,0.9746833,2.50545622,1.07310012,-0.0353141,-6.94593754,-8.04316143
2016-11-24,1033.54,-1.32045027,0.73391098,1.08860438,-1.22614372,-6.70421823,-9.95077325
2016-11-25,1037.3,0.36379821,1.15164458,1.54873321,-1.20858294,-6.42056168,-12.31095669
2016-11-26,1043.61,0.60831004,1.51650746,1.29087362,-0.51477107,-11.03675794,-5.88527059
2016-11-27,1038.33,-0.50593613,1.11699745,1.35289467,-1.63976356,-9.74104434,-14.44779514
2016-11-28,1043.54,0.50176726,1.96695362,0.68212298,-0.23613541,-8.35206914,-5.70279673
2016-11-29,1045.73,0.20986258,2.45223866,1.2362531,-0.3848462,-5.9256927,-5.84437802
2016-11-30,1048.72,0.28592467,2.35908448,1.10775816,-0.11334305,-9.68730893,-9.95406345
2016-12-01,1038.37,-0.98691739,1.27474885,0.46732589,-1.43242268,-8.66895939,-9.11024552
2016-12-02,1051.06,1.22210773,2.88874749,1.58702544,0.01046672,-7.10093689,-17.75807701
2016-12-03,1044.54,-0.62032615,2.36272944,0.96270951,-0.06218965,-7.69679403,-7.81898088
2016-12-04,1041.01,-0.3379478,1.89796598,1.40662595,-0.66888036,-7.53563974,-4.46294189
2016-12-05,1048.06,0.67722692,2.40861434,2.88008481,0.90986992,-9.8954572,-7.58663257
2016-12-06,1047.01,-0.1001851,1.89580839,1.95236426,1.33368176,-8.84785485,-10.42698629
2016-12-07,1044.03,-0.28462001,1.43895377,1.39757585,0.63909774,-7.33653445,-18.07802765
2016-12-08,1044.22,0.01819871,1.82644394,1.48502342,0.69332613,-8.06951439,-6.35722036
2016-12-09,1037.14,-0.67801804,1.50027892,-0.11364512,-0.15307154,-7.86710491,-8.22582072
2016-12-10,1038.62,0.14270012,0.938812,0.92311878,-0.89882066,-8.5633292,-13.70506078
2016-12-11,1037.22,-0.13479425,0.6550409,1.38111017,-0.84223206,-7.09160777,-13.93365086
2016-12-12,1040.91,0.35575866,1.16726601,0.9435792,-0.49137231,-6.52579967,-12.34958781
2016-12-13,1042.02,0.10663746,1.84629519,1.17091926,-0.85536769,-6.87602774,-10.520124
2016-12-14,1047.78,0.5527725,1.41605769,0.49201554,-0.16483883,-9.33414096,-12.92879936
2016-12-15,1048.16,0.03626716,2.6269668,0.98853454,-0.54558738,-5.13358917,-7.84515426
2016-12-16,1033.46,-1.40245764,0.64077594,-0.64413167,-2.56260371,-6.61618535,-14.14591191
2016-12-17,1046.12,1.22501113,2.21705442,0.32029767,-0.27359651,-3.02030222,-17.17837068
2016-12-18,1045.73,-0.03728062,1.18923208,1.63967887,-0.01242996,-4.50564804,-9.04955731
2016-12-19,1040.24,-0.52499211,0.87664856,1.84153589,-0.74235225,-7.91647118,-10.94140612
2016-12-20,1049.65,0.90459894,1.35572271,2.73965899,1.13404247,-5.24999774,-9.46922652
2016-12-21,1046.49,-0.30105273,1.80458003,2.47549476,0.38947459,-7.24990915,-14.61406658
2016-12-22,1049.87,0.32298445,2.67074793,1.83421277,1.14744306,-4.7780146,-11.72444527
2016-12-23,1048.91,-0.09143989,1.94875882,2.80710008,0.40779208,-9.70826985,-16.04623056
2016-12-24,1045.73,-0.30317186,1.28037501,1.95579475,-0.0391917,-8.83786211,-9.25003471
2016-12-25,1056.3,1.01077716,3.17041725,3.8745206,-0.16162418,-6.73259459,-10.16405712
2016-12-26,1054.69,-0.15241882,3.26835143,3.27745246,-0.06727307,-4.56157814,-9.78693194
2016-12-27,1056.43,0.16497739,3.39822455,4.15668412,0.2971613,-3.22719528,-6.51558324
2016-12-28,1047.22,-0.87180409,2.18076439,1.81616661,-0.70732355,-4.55349168,-9.094697
2016-12-29,1043.44,-0.36095567,1.77320875,0.91295938,-0.82782873,-5.8267148,-9.36775269
2016-12-30,1055.5,1.15579238,2.95752941,2.7840804,0.9072571,-2.36795856,-10.77542119
2016-12-31,1045.0,-0.9947892,1.93331903,1.76159547,-0.746538,-7.90273824,-12.23576246
2017-01-01,1043.08,-0.18373206,1.77184561,1.34271224,0.73493196,-3.88839746,-18.24110362
2017-01-02,1046.4,0.31828815,2.05992509,2.34441478,0.59700632,-7.10392216,-11.96217335
2017-01-03,1056.77,0.99101682,2.27928224,5.03210289,1.70736167,-6.81615773,-7.98854178
2017-01-04,1050.16,-0.62549088,1.64445348,1.60413321,0.79761962,-3.29395081,-10.81292251
2017-01-05,1051.15,0.09427135,2.67041736,2.65437464,1.28637502,-5.04345155,-11.41496713
2017-01-06,1046.13,-0.47757218,1.1105312,2.13520005,0.54688401,-4.86959843,-13.61151483
2017-01-07,1050.66,0.43302458,2.50341463,1.77263745,0.33423737,-8.41926346,-15.11533024
2017-01-08,1050.64,-0.00190357,2.69282272,1.81113426,0.59747223,-9.40025008,-6.0989561
2017-01-09,1057.03,0.60820072,2.29652569,3.46100013,2.17983915,-1.68808944,-11.20976413
2017-01-10,1051.17,-0.55438351,0.62509573,1.96228685,1.79935889,-4.1550413,-9.53630871
2017-01-11,1048.34,-0.26922382,1.52037496,1.08574073,0.80289234,-6.57172394,-2.98986721
2017-01-12,1049.61,0.1211439,0.72645964,1.43609568,0.56625467,-4.20382049,-9.32173372
2017-01-13,1045.06,-0.43349435,1.11950769,1.0735425,0.63943298,-5.16696915,-12.73859822
2017-01-14,1049.77,0.45069183,1.65885497,1.44371539,0.87637534,-5.32035788,-11.83959689
2017-01-15,1048.99,-0.07430199,1.63351516,0.62640293,2.19790926,-4.95868517,-10.86686833
2017-01-16,1050.3,0.12488203,1.65406839,2.07790693,2.62147401,-3.21064563,-4.82964842
2017-01-17,1045.1,-0.49509664,0.64328499,1.3047187,1.66243519,-3.69694624,-11.80516291
2017-01-18,1044.85,-0.02392116,0.77059584,0.22157423,0.6705913,-4.95920391,-5.63814031
2017-01-19,1049.7,0.46418146,1.80587345,1.26472376,1.08821263,-7.15877733,-13.21924603
2017-01-20,1046.76,-0.28008002,1.05129022,1.3016423,1.3398908,-2.22039551,-12.59665002
2017-02-13,1051.98,0.49868165,1.21420874,3.65151933,2.51717585,-7.69676231,-12.87950311
2017-02-14,1047.57,-0.41920949,1.23894661,3.07684739,2.08741412,-8.08370624,-8.82132786
2017-02-15,1046.95,-0.05918459,1.05792527,2.01605831,2.0269941,-8.13810652,-12.78977751
2017-02-16,1048.98,0.19389656,0.98969866,2.07362286,2.22482093,-7.95998947,-17.11861193
2017-02-17,1056.17,0.68542775,2.03062358,2.16979124,2.92549822,-7.3291217,-10.41587148
2017-02-18,1047.97,-0.77639016,1.05396127,1.88809489,2.12639478,-8.04860928,-10.42378966
2017-02-19,1056.56,0.81967995,2.63543903,2.92438677,2.96350436,-7.29490217,-18.7923693
2017-02-20,1048.86,-0.72878019,0.72698288,2.47276635,2.21312674,-7.97051856,-13.56095631
2017-02-21,1061.77,1.23086017,2.26830537,2.60431766,3.4712274,-6.83776432,-8.86485559
2017-02-22,1059.75,-0.19024836,2.16821241,3.05744377,3.27437509,-7.01500395,-10.3471905
2017-02-23,1069.46,0.91625383,2.1090923,4.6673909,3.14012923,-6.16302536,-5.65891268
2017-02-24,1074.54,0.47500608,3.96694855,4.72997339,3.57012048,-5.71729402,-7.92445716
2017-02-25,1072.79,-0.16286039,3.42138244,4.61242918,3.81369874,-5.8708432,-0.17958166
2017-02-26,1086.23,1.2528081,4.08390107,5.6623412,4.54571704,-4.6915855,-2.50682128
2017-02-27,1081.96,-0.39310275,4.20193965,5.36587266,5.33099688,-5.0662455,-8.28748951
2017-02-28,1078.29,-0.33919923,2.81962774,5.24522961,4.94204436,-5.38826007,-8.5830797
2017-03-01,1078.34,0.00463697,3.84930227,5.17312006,4.31342201,-5.38387295,-4.68386766
2017-03-02,1094.04,1.45594154,4.08920518,7.09607949,6.62326524,-4.00631745,-10.04440059
2017-03-03,1088.58,-0.49906768,4.21621001,6.67855708,6.15528641,-4.48539089,-7.98918097
2017-03-04,1074.57,-1.28699774,3.22379228,5.18294473,4.49965963,-5.71466175,-13.83864139
2017-03-05,1085.45,1.01249802,3.56754384,6.06208655,5.34565253,-4.76002457,-8.04544145
2017-03-06,1091.24,0.53341932,4.22441046,6.20030559,6.04652971,-2.97760351,-7.81032196
2017-03-07,1081.02,-0.93654925,3.54300164,5.03293756,4.3596625,-4.7668549,-7.969318
2017-03-08,1094.74,1.26917171,4.83806095,6.75286936,6.52641412,0.930254,-6.39327582
2017-03-09,1089.09,-0.51610428,5.00896697,6.58439436,6.16153936,-2.47071677,-12.41173538
2017-03-10,1086.98,-0.19373973,4.65617839,5.63870316,5.36835983,-3.4619347,-9.34051728
2017-03-11,1077.77,-0.8473017,3.90948883,4.59013848,4.94659046,-1.32389698,-11.87057419
2017-03-12,1083.08,0.49268397,4.05126284,5.26581786,6.37620806,-0.05260001,-16.46059746
2017-03-13,1083.92,0.0775566,4.02103606,5.94157145,5.76480231,-2.57774582,-8.11122414
2017-03-14,1085.62,0.15683814,3.61144515,5.07864299,4.78856382,0.08942977,-14.33666585
2017-03-15,1079.71,-0.54438938,3.01003664,5.7160761,3.47600245,-3.72454257,-15.47133474
2017-03-16,1078.93,-0.07224162,4.39978325,5.06875195,4.36443834,-1.68217316,-13.46476207
2017-03-17,1078.45,-0.04448852,3.09046763,5.3760394,4.25649156,-2.86334486,-10.54958362
2017-03-18,1078.62,0.01576336,3.14517132,4.37180678,3.46574068,-2.96951324,-10.49687998
2017-03-19,1082.39,0.34952068,4.05194955,4.96411947,4.89291598,-2.04260788,-8.29690253
2017-03-20,1078.21,-0.38618243,2.72090697,4.11351764,4.57296375,-5.52625123,-11.48064529
2017-03-21,1083.66,0.5054674,3.55187341,5.42054984,5.0699555,-2.28758465,-19.00775796
2017-03-22,1077.21,-0.59520514,2.60413194,5.34442967,4.16279879,-4.20968387,-13.71828143
2017-03-23,1084.49,0.67581994,3.39209274,5.40695527,4.98756014,-5.73504742,-12.08881179
2017-03-24,1080.14,-0.4011102,3.29052432,4.61303038,4.43097331,-3.68705918,-7.60690121
2017-03-25,1084.9,0.44068362,2.70756414,5.96382247,4.43982364,-3.94950023,-15.79282349
2017-03-26,1089.72,0.44428058,3.32135509,6.69826008,5.89984548,-2.33646116,-9.37050375
2017-03-27,1079.6,-0.92867893,2.19323571,5.66599133,4.88987341,-1.41629608,-9.2384131
2017-03-28,1076.38,-0.29825861,2.78451519,5.0260033,3.94885513,-2.21572172,-9.00344921
2017-03-29,1079.21,0.2629183,3.42808403,5.26207986,4.91212039,-3.81629725,-10.11976148
2017-03-30,1073.04,-0.57171449,1.66177167,4.66844847,4.25961912,-0.02795014,-13.13597397
2017-03-31,1078.25,0.48553642,3.18181818,5.17665191,3.88365416,-3.20828733,-12.90669122
2017-04-01,1075.23,-0.28008347,3.08221805,4.9086758,3.52088268,-2.90061859,-11.40672506
2017-04-02,1073.75,-0.13764497,2.61372324,4.72748908,3.77002919,-1.03869053,-14.65915323
2017-04-03,1080.29,0.60908033,2.22564986,4.55566094,4.75945734,-1.17641678,-17.04307227
2017-04-04,1075.85,-0.41100075,2.4462939,4.13097554,3.71737894,-3.87072563,-12.22280241
2017-04-05,1075.7,-0.01394246,2.33553727,5.06832322,4.72157321,-2.57399558,-19.63031589
2017-04-06,1072.17,-0.32815841,2.48917439,3.62734864,4.41654818,-3.99537961,-9.06415389
2017-04-07,1064.07,-0.75547721,1.27634059,3.81170732,4.28582629,-5.2095675,-19.46490066
2017-04-08,1066.34,0.21333183,1.49432727,4.22738957,5.85806042,-5.60104815,-17.55145592
2017-04-09,1060.88,-0.51203181,0.36422807,2.66911836,5.4647036,-3.71392267,-13.39755102
2017-04-10,1069.98,0.85777845,1.78943463,2.42571604,5.4572693,-2.37675976,-7.86994782
2017-04-11,1064.14,-0.54580459,1.50714463,3.05043384,4.96133512,-3.42768466,-7.43952612
2017-04-12,1066.58,0.22929314,1.616791,2.35499597,4.04034492,-4.83761599,-10.0926402
2017-04-13,1074.79,0.76975004,2.84481274,3.99616832,4.89952078,-3.46168701,-17.56164909
2017-04-14,1064.89,-0.92111017,1.4403155,3.12306322,4.58554312,-5.78862623,-15.93460379
2017-04-15,1058.7,-0.5812807,0.92565229,2.57428812,3.55857266,-3.79652515,-11.456983
2017-04-16,1062.88,0.39482384,1.19775302,2.87163307,4.33485158,-2.26570546,-14.80397894
2017-04-17,1071.82,0.84111094,2.55669314,3.21642495,5.05155448,-3.91056444,-11.14077267
2017-04-18,1066.92,-0.45716632,2.11226492,2.89913778,4.33200994,-2.6719333,-11.00990892
2017-04-19,1070.67,0.35147902,1.99771363,3.83966327,4.96661797,-3.69334281,-9.48004735
2017-04-20,1067.91,-0.25778251,2.02052046,3.09305222,3.97838469,-5.94498903,-14.12546137
2017-04-21,1066.96,-0.08895881,1.92976422,2.87422263,4.219739,-4.87585254,-18.09186031
2017-04-22,1076.02,0.84914149,2.79529214,5.13243901,5.015469,-1.5228891,-16.46261461
2017-04-23,1068.61,-0.68864891,2.08739348,3.28226937,4.30246064,-2.82713467,-12.34866629
2017-04-24,1064.31,-0.40239189,1.67660209,2.60288631,3.71976533,2.69198483,-17.45887718
2017-04-25,1066.5,0.20576712,1.8858191,3.54569992,3.67050956,-4.5193289,-13.29832206
2017-04-26,1075.37,0.83169245,2.73319577,5.05148194,5.4904846,-3.28884652,-20.07714547
2017-04-27,1069.76,-0.52168091,2.1972563,3.45341134,3.8874268,-2.99073218,-15.00194665
2017-04-28,1072.78,0.28230631,2.4857656,3.65725218,4.62675795,0.26824686,-18.6825848
2017-04-29,1067.69,-0.4744682,1.99950323,2.6625,4.55863055,-1.15354349,-16.06210692
2017-04-30,1072.57,0.45706151,2.4657037,2.92884219,5.14876722,-3.14870332,-15.47112414
2017-05-01,1073.78,0.11281315,2.58129848,3.54277559,5.34897867,0.57604226,-16.98582904
2017-05-02,1071.28,-0.23282237,2.34246628,2.76954365,5.26274417,-0.26997338,-17.30441159
2017-05-03,1072.33,0.09801359,2.4427758,4.07333359,4.77497899,-1.8363405,-15.86863227
2017-05-04,1073.0,0.06248077,2.50678283,3.58642661,4.85888515,-2.20739688,-12.22473087
2017-05-05,1076.18,0.29636533,2.8105774,4.01793913,4.4216532,-2.80956208,-12.04733612
2017-05-06,1070.53,-0.52500511,2.27081662,3.66120536,4.30457446,-3.89352725,-11.74162167
2017-05-07,1075.37,0.45211251,2.73319577,4.08653148,5.78103482,-2.36246924,-16.42938187
2017-05-08,1081.38,0.55887741,3.30734839,4.67533976,5.94286386,-1.25826363,-13.52280724
2017-05-09,1077.68,-0.34215539,2.95387672,4.64538181,6.34090505,0.86481225,-14.04963951
2017-05-10,1077.94,0.0241259,2.97871527,3.65804404,6.14869522,-0.20275337,-8.09225391
2017-05-11,1075.54,-0.2226469,2.74943636,4.52690095,5.18728606,4.25333928,-13.56195099
2017-05-12,1081.39,0.54391283,3.30830372,4.74728298,5.79873205,0.33867166,-14.60171051
2017-05-13,1077.07,-0.39948585,2.38502633,3.62819427,4.3591582,-3.53675575,-10.22321875
2017-05-14,1079.43,0.21911296,3.04132421,4.3179512,5.86071964,2.11817907,-11.89117712
2017-05-15,1078.91,-0.04817357,3.05267682,4.14289713,4.8839764,-0.09167516,-12.55744215
2017-05-16,1073.63,-0.4893828,2.34990181,3.36285742,4.45090867,1.53009599,-8.97506549
2017-05-17,1083.44,0.9137226,2.58197071,4.66502439,4.52063517,2.8282905,-8.2211624
2017-05-18,1081.99,-0.13383298,3.24627613,4.3344519,5.05267246,2.40783683,-9.60441121
2017-05-19,1083.17,0.10905831,2.51855077,5.22036467,4.28332114,1.69941882,-10.28459258
2017-05-20,1078.51,-0.43021871,2.82687871,3.57441251,4.18675193,0.64952639,-16.62401917
2017-05-21,1081.07,0.23736451,1.81771947,4.12725627,4.26383504,2.69692594,-9.29022731
2017-05-22,1084.21,0.29045298,2.30809153,4.52634826,4.45887488,0.73305337,-15.85617608
2017-05-23,1082.92,-0.11898064,1.2585791,3.39421599,4.50373945,2.00925028,-11.38786832
2017-05-24,1084.9,0.18283899,0.96413349,4.96932871,6.11202942,-0.83090339,-12.52146848
2017-05-25,1088.21,0.30509724,1.43737358,4.90793406,6.53267807,-1.28719158,-11.09903845
2017-05-26,1083.37,-0.44476709,-0.26329599,3.80985234,5.14990634,0.87619651,-11.25446443
2017-05-27,1086.26,0.2667602,0.39742689,4.61606618,6.03141136,1.38223902,-11.15891061
2017-05-28,1084.47,-0.16478559,0.57312968,3.92222627,4.63110365,3.06690743,-4.50667019
2017-05-29,1083.37,-0.10143204,0.4711163,3.59939946,4.88015025,1.26562164,-8.73887003
2017-05-30,1092.22,0.81689543,1.29186026,4.14791365,5.06964753,3.25489937,-12.55874276
2017-05-31,1077.7,-1.3294025,-0.05471626,2.76336868,3.90173828,1.76581681,-11.49272363
2017-06-01,1088.69,1.01976431,0.95980859,4.8460568,5.33602957,1.32910155,-12.33815383
2017-06-02,1084.05,-0.4262003,-0.91312932,3.13873613,4.77557411,1.893975,-11.54367126
2017-06-03,1094.72,0.98427194,0.56403755,4.80402857,5.81298691,2.46253779,-10.16502679
2017-06-04,1095.56,0.07673195,1.95333948,5.24010336,6.72043796,0.8097464,-9.27189612
2017-06-05,1099.94,0.39979554,1.33493021,4.95009828,7.97275012,1.68529458,-10.18991786
2017-06-06,1097.97,-0.17910068,0.61672959,4.86719325,6.91458285,3.99609767,-7.78011087
2017-06-07,1091.44,-0.59473392,0.96390446,4.54105725,6.00209782,1.67116907,-9.11180321
2017-06-08,1090.19,-0.1145276,-0.4156238,4.40232901,5.95272805,0.30915599,-10.0354844
2017-06-09,1091.35,0.10640347,0.20751269,5.2268739,5.1072887,1.82403433,-4.73966744
2017-06-10,1093.84,0.22815779,0.63110637,5.3166702,6.28886816,3.45988688,-5.9814514
2017-06-11,1094.35,0.04662473,1.53836162,5.50799252,6.96517413,3.79380661,-10.32858079
2017-06-12,1095.72,0.12518847,1.16704214,5.26558492,6.25884909,1.71455094,-6.01615974
2017-06-13,1091.53,-0.38239696,0.70208133,4.75134834,5.97790205,1.97879198,-9.77525025
2017-06-14,1085.59,-0.54419027,-0.0027634,3.60858195,4.11835228,1.76229623,-12.05097461
2017-06-15,1094.39,0.81061911,1.35962434,4.41058617,5.44272088,3.79070958,-9.80500429
2017-06-16,1085.85,-0.78034339,0.64137618,5.06937859,4.39259345,1.14950024,-10.4416677
2017-06-17,1086.76,0.08380531,0.77055033,3.88483157,4.21757226,2.04989999,-9.11174114
2017-06-18,1082.99,-0.34690272,0.40514732,3.56306121,5.26116284,2.16308511,-9.95493548
2017-06-19,1095.01,1.10989021,1.16593834,5.26513112,7.20362629,2.85840425,-7.97925981
2017-06-20,1090.91,-0.3744258,1.17787815,3.93083409,6.77818452,1.92181924,-8.15941675
2017-06-21,1087.66,-0.29791642,0.36911947,3.93410353,6.50698681,1.75697927,-7.27931461
2017-06-22,1095.6,0.73000754,1.70718801,4.35577738,6.26988438,3.96857029,-10.53332136
2017-06-23,1091.28,-0.39430449,0.62610075,4.03943141,6.95992237,1.64774262,-10.89409651
2017-06-24,1091.73,0.04123598,1.07300905,4.398841,6.44066805,2.18363909,-7.79696803
2017-06-25,1095.78,0.37097084,1.00285741,3.73757455,7.75690825,2.67130155,-6.93854673
2017-06-26,1097.06,0.11681177,0.67356752,4.01729418,7.42641155,2.99292138,-7.36090118
2017-06-27,1091.13,-0.54053561,1.06798814,3.28464735,7.57786388,1.94618331,-5.82259471
2017-06-28,1096.36,0.4793196,1.85622178,4.69242375,6.59381259,2.57859281,-9.82250078
2017-06-29,1090.65,-0.52081433,1.06003465,4.52445756,5.4787234,3.60895256,-10.00272306
2017-06-30,1094.76,0.3768395,1.53118479,4.76172249,6.60720024,2.96549194,-9.41241694
2017-07-01,1090.89,-0.35350214,1.45643258,4.58354105,5.98779706,2.4685096,-7.36564116
